trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
meta-llama-3-8b-instruct_2_1759005625,2025-09-27T16:40:25.296727,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,meta-llama-3-8b-instruct,2,16.50967502593994,465,28.16530302803621,False,semantic_similarity_0.920,"User: Hi, I'm calling to schedule a doctor's appointment.

Agent: Ah, hi! Welcome to our scheduling department. What kind of appointment are you looking to schedule?

User: I need to see my primary care physician for a check-up and also get some lab work done.

Agent: Okay, let me just pull up your account real quick. Can you please confirm your name and date of birth for me?

User: Yeah, my name is Sarah Johnson, and my birthday is January 12th, 1992.

Agent: Great, thank you! So, what's a good"
meta-llama-3-8b-instruct_3_1759005644,2025-09-27T16:40:44.135153,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,meta-llama-3-8b-instruct,3,12.983237266540527,411,31.656203423101562,False,semantic_similarity_0.893,"User: Hi, I'd like to schedule an appointment with my doctor.

Agent: Absolutely! What kind of appointment are you looking for? Do you have a specific date in mind?

User: Um, let me check my calendar real quick. Yeah, how about next Wednesday at 2 pm?

Agent: Okay, that's not available. Let me see what else I have available. Can you give me some flexibility with your time or would you like to try another day?

User: Hmm, I'm pretty flexible. What do you have available for next week?

Agent: Wel"
meta-llama-3-8b-instruct_4_1759005665,2025-09-27T16:41:05.874556,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,meta-llama-3-8b-instruct,4,15.659276962280273,502,32.05767425975073,False,semantic_similarity_0.873,"User: Hi, I need to schedule an appointment with Dr. Smith.

Agent: Hi there! Welcome to [Healthcare Provider]. How can I assist you today?

User: Yeah, I'm due for my annual check-up. Can I get a spot sometime this week?

Agent: Absolutely! Let me just check the doctor's availability real quick. (pause) Okay, it looks like Dr. Smith has an opening on Thursday at 2 PM.

User: That sounds good to me. But can you confirm that it's with Dr. Smith specifically? I want to make sure.

Agent: Yes, I ap"
mistralai/mistral-small-3.2_1_1759005695,2025-09-27T16:41:35.329325,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,1,16.61764359474182,0,0,False,api_error,
mistralai/mistral-small-3.2_2_1759005709,2025-09-27T16:41:49.809360,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,2,11.082634925842285,0,0,False,api_error,
mistralai/mistral-small-3.2_3_1759005723,2025-09-27T16:42:03.928345,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,3,10.664225816726685,0,0,False,api_error,
mistralai/mistral-small-3.2_4_1759005738,2025-09-27T16:42:18.198187,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,4,10.896190166473389,0,0,False,api_error,
llama3-12b-instruct_1_1759005753,2025-09-27T16:42:33.216560,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,llama3-12b-instruct,1,11.711196184158325,0,0,False,api_error,
llama3-12b-instruct_2_1759005767,2025-09-27T16:42:47.220013,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,llama3-12b-instruct,2,10.641622304916382,0,0,False,api_error,
llama3-12b-instruct_3_1759005824,2025-09-27T16:43:44.895312,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,llama3-12b-instruct,3,52.092047929763794,512,9.828755450166492,False,semantic_similarity_0.879,"User: Hello, I would like to schedule a healthcare appointment. 

Agent: Good morning! How can I assist you today?

User: I need an appointment with my primary care physician.

Agent: Of course, what type of issue are you experiencing? 

User: I’m not feeling well and have been experiencing some symptoms such as fatigue, headaches, and a mild fever.

Agent: Okay. Can you please provide me with your name and contact information?

User: Yes, it’s [patient’s full name], and my phone number is [phon"
llama3-12b-instruct_4_1759005867,2025-09-27T16:44:27.317214,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,llama3-12b-instruct,4,38.45612120628357,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_1_1759005882,2025-09-27T16:44:42.651353,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,1,12.00289535522461,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_2_1759005896,2025-09-27T16:44:56.914345,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,2,11.014662504196167,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_3_1759005911,2025-09-27T16:45:11.244620,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,3,11.032809972763062,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_4_1759005927,2025-09-27T16:45:27.853088,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,4,11.231784105300903,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_1_1759005942,2025-09-27T16:45:42.143138,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,1,11.198282241821289,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_2_1759005956,2025-09-27T16:45:56.362467,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,2,10.901497840881348,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_3_1759005970,2025-09-27T16:46:10.602627,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,3,10.909051656723022,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_4_1759005984,2025-09-27T16:46:24.915140,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,4,10.935790538787842,0,0,False,api_error,
