trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b:2_1_1759006060,2025-09-27T16:47:40.431333,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:2,1,2.0774590969085693,0,0,False,api_error,
google/gemma-3-1b:2_2_1759006081,2025-09-27T16:48:01.004787,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:2,2,2.0797226428985596,0,0,False,api_error,
google/gemma-3-1b:2_3_1759006094,2025-09-27T16:48:14.781645,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:2,3,2.0291173458099365,0,0,False,api_error,
google/gemma-3-1b:2_4_1759006109,2025-09-27T16:48:29.312276,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:2,4,2.0256264209747314,0,0,False,api_error,
google/gemma-3-1b:3_1_1759006123,2025-09-27T16:48:43.723792,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:3,1,2.6848011016845703,0,0,False,api_error,
google/gemma-3-1b:3_2_1759006171,2025-09-27T16:49:31.968216,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:3,2,2.024606466293335,0,0,False,api_error,
google/gemma-3-1b:3_3_1759006187,2025-09-27T16:49:47.761034,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:3,3,2.037020206451416,0,0,False,api_error,
google/gemma-3-1b:3_4_1759006201,2025-09-27T16:50:01.613849,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:3,4,2.0590615272521973,0,0,False,api_error,
phi-3-mini-4k-instruct:4_1_1759006281,2025-09-27T16:51:21.902807,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,phi-3-mini-4k-instruct:4,1,2.05646014213562,0,0,False,api_error,
phi-3-mini-4k-instruct:4_2_1759006295,2025-09-27T16:51:35.235514,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,phi-3-mini-4k-instruct:4,2,2.0343856811523438,0,0,False,api_error,
phi-3-mini-4k-instruct:4_3_1759006300,2025-09-27T16:51:40.437708,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,phi-3-mini-4k-instruct:4,3,2.0705103874206543,0,0,False,api_error,
phi-3-mini-4k-instruct:4_4_1759006313,2025-09-27T16:51:53.870478,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,phi-3-mini-4k-instruct:4,4,2.0230894088745117,0,0,False,api_error,
google/gemma-3-1b:4_1_1759006319,2025-09-27T16:51:59.064896,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:4,1,2.0268537998199463,0,0,False,api_error,
google/gemma-3-1b:4_2_1759006324,2025-09-27T16:52:04.328631,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:4,2,2.057649850845337,0,0,False,api_error,
google/gemma-3-1b:4_3_1759006329,2025-09-27T16:52:09.569367,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:4,3,2.0376787185668945,0,0,False,api_error,
google/gemma-3-1b:4_4_1759006342,2025-09-27T16:52:22.945012,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b:4,4,2.0404551029205322,0,0,False,api_error,
google/gemma-3n-e4b_1_1759006468,2025-09-27T16:54:28.234427,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,1,122.03972816467285,0,0,False,error,
google/gemma-3n-e4b_2_1759006593,2025-09-27T16:56:33.468888,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,2,122.0537657737732,0,0,False,error,
google/gemma-3n-e4b_3_1759006718,2025-09-27T16:58:38.641950,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,3,122.025461435318,0,0,False,error,
google/gemma-3n-e4b_4_1759006884,2025-09-27T17:01:24.448995,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,4,122.0526008605957,0,0,False,error,
google/gemma-3n-e4b:2_1_1759006900,2025-09-27T17:01:40.184323,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b:2,1,2.06199049949646,0,0,False,api_error,
google/gemma-3n-e4b:2_2_1759006916,2025-09-27T17:01:56.187152,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b:2,2,2.0507261753082275,0,0,False,api_error,
google/gemma-3n-e4b:2_3_1759006921,2025-09-27T17:02:01.470458,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b:2,3,2.055246591567993,0,0,False,api_error,
google/gemma-3n-e4b:2_4_1759006936,2025-09-27T17:02:16.951443,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b:2,4,2.048139810562134,0,0,False,api_error,
qwen/qwen3-4b-thinking-2507_1_1759007076,2025-09-27T17:04:36.713610,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,1,122.04100227355957,0,0,False,error,
qwen/qwen3-4b-thinking-2507_2_1759007093,2025-09-27T17:04:53.782309,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,2,2.0286266803741455,0,0,False,api_error,
qwen/qwen3-4b-thinking-2507_3_1759007109,2025-09-27T17:05:09.359213,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,3,9.393213987350464,439,46.73586704094967,False,semantic_similarity_0.928,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly!  Could you tell me what kind of appointment you're looking for today? Are you here with a specific doctor or just needing a general check-up?

User: Just a routine check-up, really. Nothing urgent.

Agent: Okay, a routine check-up. Let me pull up your file…  (typing sounds) …Okay, I see you’re scheduled for a General Practitioner appointment on Tuesday at 2 PM. Is that correct?

User: Yes, that's right. 2 PM is perfect.

Agent: Gr"
qwen/qwen3-4b-thinking-2507_4_1759007170,2025-09-27T17:06:10.648925,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,4,10.479645490646362,366,34.9248455328641,False,semantic_similarity_0.909,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! Let me check availability for you. Can you please provide your insurance information?

User: Sure, it’s Blue Cross Blue Shield.

Agent: Thank you. And could you tell me what type of appointment you're looking for – primary care, specialist, something else?

User: I need to see a dermatologist.

Agent: Okay, a dermatologist. Let me check the schedule…  (pause) … We have openings on Tuesday afternoon and Wednesday morning. Do either"
fusechat-gemma-2-9b-instruct_1_1759007404,2025-09-27T17:10:04.009200,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,1,122.07342410087585,0,0,False,error,
fusechat-gemma-2-9b-instruct_2_1759007777,2025-09-27T17:16:17.920506,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,2,122.08363580703735,0,0,False,error,
fusechat-gemma-2-9b-instruct_3_1759007921,2025-09-27T17:18:41.537515,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,3,122.06975245475769,0,0,False,error,
fusechat-gemma-2-9b-instruct_4_1759008049,2025-09-27T17:20:49.111343,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,4,122.07093143463135,0,0,False,error,
mistralai/mistral-7b-instruct-v0.3_1_1759008176,2025-09-27T17:22:56.803354,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,1,122.07302260398865,0,0,False,error,
mistralai/mistral-7b-instruct-v0.3_2_1759008304,2025-09-27T17:25:04.550791,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,2,122.06698036193848,0,0,False,error,
mistralai/mistral-7b-instruct-v0.3_3_1759008432,2025-09-27T17:27:12.096691,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,3,122.05794596672058,0,0,False,error,
mistralai/mistral-7b-instruct-v0.3_4_1759008581,2025-09-27T17:29:41.329775,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,4,122.06092357635498,0,0,False,error,
