trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
microsoft/phi-4-mini-reasoning_4_1759007088,2025-09-27T17:04:48.255317,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,microsoft/phi-4-mini-reasoning,4,2.0221474170684814,0,0,False,api_error,
qwen/qwen3-4b-thinking-2507_1_1759007091,2025-09-27T17:04:51.352760,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,1,2.0411975383758545,0,0,False,api_error,
qwen/qwen3-4b-thinking-2507_2_1759007094,2025-09-27T17:04:54.453048,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,2,2.0369791984558105,0,0,False,api_error,
qwen/qwen3-4b-thinking-2507_3_1759007097,2025-09-27T17:04:57.551636,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,3,2.0337576866149902,0,0,False,api_error,
qwen/qwen3-4b-thinking-2507_4_1759007114,2025-09-27T17:05:14.617617,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen/qwen3-4b-thinking-2507,4,12.875268697738647,500,38.83414099837914,False,semantic_similarity_0.922,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Let me pull up your file.  Could you please confirm your date of birth for me?

User: It's January 15th, 1980.

Agent: Okay, thank you. And what kind of appointment are you looking for – primary care, specialist, something else?

User: I think I’d like to see Dr. Lee for a check-up and routine blood work.

Agent: Alright. Let me just check availability for an appointment on January 20th.  Do you have any preferred tim"
google/gemma-3-4b_1_1759007129,2025-09-27T17:05:29.573478,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-4b,1,11.352954387664795,396,34.88078842545705,False,semantic_similarity_0.890,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Welcome to Serenity Health. To help me find a good time for you, could you tell me what kind of appointment you’re looking for? 

User: I’d like to see him about my knee pain.

Agent: Okay, knee pain.  Let me check his availability… Yes, we have an opening on Tuesday afternoon at 2 PM. Would that work for you?

User: Hmm, Tuesday afternoon doesn't really fit in my schedule. Could you possibly do another time slot?

Ag"
google/gemma-3-4b_2_1759007145,2025-09-27T17:05:45.561278,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-4b,2,12.61571216583252,512,40.58431210777491,False,semantic_similarity_0.903,"User: Hi, I’d like to schedule an appointment with Dr. Lee for next week.

Agent: Certainly! Could you tell me what type of appointment you’re looking for – a checkup, a follow-up, or something else?

User: It's a follow-up to my recent blood work, just to make sure everything is okay.

Agent: Okay, that sounds good. And when would you prefer the appointment time? Do you have any specific days or times in mind?

User: I’m flexible, really. Maybe Tuesday afternoon, between 2 and 4 pm?

Agent: Let"
google/gemma-3-4b_3_1759007158,2025-09-27T17:05:58.492057,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-4b,3,9.625827550888062,419,43.52872496259751,False,semantic_similarity_0.925,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly!  Can you tell me your name and date of birth for verification?

User: It's Sarah Miller, born 1985.

Agent: Okay, thank you, Sarah. And what type of appointment are you looking for today? Cardiology? Dermatology?

User: I think… maybe a general check-up?  Something to catch up on my health.

Agent: Alright. Let me just pull up your availability.  Do you have any preferred days or times in mind? 

User: I’m pretty flexible, actuall"
google/gemma-3-4b_4_1759007184,2025-09-27T17:06:24.898153,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-4b,4,23.01727533340454,444,19.289859184837187,False,semantic_similarity_0.948,"User: Hi, I’d like to schedule an appointment for a checkup.

Agent: Certainly!  Let me just pull up your file. Can you please tell me your date of birth?

User: It's January 15th, 1988.

Agent: Thank you. And what type of appointment are you looking for – primary care, specialist, etc.?

User: I think a general checkup would be good.

Agent: Okay, a general checkup.  Just to confirm, that’s scheduled for sometime next week?

User: Yes, next week is fine. Let me see… (typing sounds) …Okay, I thi"
google/gemma-3n-e4b_1_1759007193,2025-09-27T17:06:33.862098,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,1,5.683711290359497,326,57.3568894241601,False,semantic_similarity_0.863,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Let me pull up your information. Just a moment… Okay, great. You have an existing appointment scheduled for next Tuesday at 2 PM?

User: Yes, that’s right. It's a general check-up.

Agent: Alright. Let me just confirm – you want to schedule a general check-up with Dr. Lee, and it’s for next Tuesday at 2 PM? Is that correct?

User: Yes, exactly. 2 PM is perfect.

Agent: Perfect! Okay, let's see what availability we hav"
google/gemma-3n-e4b_2_1759007203,2025-09-27T17:06:43.920965,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,2,6.737739562988281,512,75.98987690360072,False,semantic_similarity_0.909,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Thank you for calling. Let me check availability for you. One moment… Okay, we have openings on Tuesday at 2 PM and Wednesday at 10 AM. Would either of those work for you?

User: Tuesday at 2 PM would be great. I’m a little anxious about the wait time sometimes.

Agent: I understand. Let me just confirm that – Tuesday at 2 PM, it's available. We do have a small wait time today, so we can certainly make that work for y"
google/gemma-3n-e4b_3_1759007207,2025-09-27T17:06:47.066763,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,3,2.0559961795806885,0,0,False,api_error,
google/gemma-3n-e4b_4_1759007210,2025-09-27T17:06:50.194037,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3n-e4b,4,2.058579921722412,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_1_1759007213,2025-09-27T17:06:53.307003,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,1,2.048738956451416,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_2_1759007216,2025-09-27T17:06:56.412158,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,2,2.03890323638916,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_3_1759007219,2025-09-27T17:06:59.561327,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,3,2.0642099380493164,0,0,False,api_error,
fusechat-gemma-2-9b-instruct_4_1759007241,2025-09-27T17:07:21.688616,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,fusechat-gemma-2-9b-instruct,4,2.047020435333252,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_1_1759007244,2025-09-27T17:07:24.829971,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,1,2.0574450492858887,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_2_1759007247,2025-09-27T17:07:27.968761,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,2,2.0427544116973877,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_3_1759007251,2025-09-27T17:07:31.081593,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,3,2.017237901687622,0,0,False,api_error,
mistralai/mistral-7b-instruct-v0.3_4_1759007254,2025-09-27T17:07:34.154990,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,mistralai/mistral-7b-instruct-v0.3,4,2.0107710361480713,0,0,False,api_error,
meta-llama-3.1-8b-instruct_1_1759007257,2025-09-27T17:07:37.250110,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,meta-llama-3.1-8b-instruct,1,2.044356346130371,0,0,False,api_error,
meta-llama-3.1-8b-instruct_2_1759007260,2025-09-27T17:07:40.352753,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,meta-llama-3.1-8b-instruct,2,2.041963577270508,0,0,False,api_error,
meta-llama-3.1-8b-instruct_3_1759007263,2025-09-27T17:07:43.462779,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,meta-llama-3.1-8b-instruct,3,2.059063673019409,0,0,False,api_error,
meta-llama-3.1-8b-instruct_4_1759007268,2025-09-27T17:07:48.687905,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,meta-llama-3.1-8b-instruct,4,2.0731072425842285,0,0,False,api_error,
qwen2-vl-7b-instruct_1_1759007271,2025-09-27T17:07:51.794070,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen2-vl-7b-instruct,1,2.03804874420166,0,0,False,api_error,
qwen2-vl-7b-instruct_2_1759007274,2025-09-27T17:07:54.904041,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen2-vl-7b-instruct,2,2.047271728515625,0,0,False,api_error,
qwen2-vl-7b-instruct_3_1759007278,2025-09-27T17:07:58.020251,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen2-vl-7b-instruct,3,2.034512758255005,0,0,False,api_error,
qwen2-vl-7b-instruct_4_1759007281,2025-09-27T17:08:01.139871,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,qwen2-vl-7b-instruct,4,2.0585672855377197,0,0,False,api_error,
